DATETIME: 12/18/2017 2:22:11 PM; ROUTE: api/MPFS/GlobalPaymentRate; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: Object reference not set to an instance of an object.; INNER EXCEPTION: 
DATETIME: 12/18/2017 2:22:11 PM; ROUTE: api/MPFS/ProfessionalPaymentRate; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: Object reference not set to an instance of an object.; INNER EXCEPTION: 
DATETIME: 12/18/2017 2:22:11 PM; ROUTE: api/MPFS/TechnicalPaymentRate; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: Object reference not set to an instance of an object.; INNER EXCEPTION: 
DATETIME: 12/18/2017 2:22:29 PM; ROUTE: api/MPFS/ProfessionalPaymentRate; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: Object reference not set to an instance of an object.; INNER EXCEPTION: 
DATETIME: 12/18/2017 2:22:29 PM; ROUTE: api/MPFS/TechnicalPaymentRate; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: Object reference not set to an instance of an object.; INNER EXCEPTION: 
DATETIME: 12/18/2017 2:23:26 PM; ROUTE: api/MPFS/GlobalPaymentRate; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: Object reference not set to an instance of an object.; INNER EXCEPTION: 
DATETIME: 12/18/2017 2:24:55 PM; ROUTE: api/Validator; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 1/16/2018 7:23:52 PM; ROUTE: api/MPFS/PageRecords; METHOD: GET; IP_ADDRESS: 127.0.0.1; EXCEPTION: Object reference not set to an instance of an object.; INNER EXCEPTION: 
DATETIME: 1/16/2018 7:23:52 PM; METHOD: RetrieveMPFSWithPaging; ERROR: TRUE; EXCEPTION: Object reference not set to an instance of an object.; INNER EXCEPTION: ; STACKTRACE:    at EmediCodesWebApplication.Repository.MPFSRepository.RetrieveMPFSWithPaging(PagingModel oPager) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\Repository\MPFSRepository.cs:line 67
DATETIME: 1/16/2018 7:23:52 PM; ROUTE: api/MPFS/PageRecords; METHOD: GET; IP_ADDRESS: 127.0.0.1; EXCEPTION: Object reference not set to an instance of an object.; INNER EXCEPTION: 
DATETIME: 1/16/2018 7:23:52 PM; METHOD: RetrieveMPFSWithPaging; ERROR: TRUE; EXCEPTION: Object reference not set to an instance of an object.; INNER EXCEPTION: ; STACKTRACE:    at EmediCodesWebApplication.Repository.MPFSRepository.RetrieveMPFSWithPaging(PagingModel oPager) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\Repository\MPFSRepository.cs:line 67
DATETIME: 1/16/2018 7:23:52 PM; ROUTE: api/MPFS/PageRecords; METHOD: GET; IP_ADDRESS: 127.0.0.1; EXCEPTION: Object reference not set to an instance of an object.; INNER EXCEPTION: 
DATETIME: 1/16/2018 7:23:52 PM; METHOD: RetrieveMPFSWithPaging; ERROR: TRUE; EXCEPTION: Object reference not set to an instance of an object.; INNER EXCEPTION: ; STACKTRACE:    at EmediCodesWebApplication.Repository.MPFSRepository.RetrieveMPFSWithPaging(PagingModel oPager) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\Repository\MPFSRepository.cs:line 67
DATETIME: 1/16/2018 7:23:52 PM; ROUTE: api/MPFS/PageRecords; METHOD: GET; IP_ADDRESS: 127.0.0.1; EXCEPTION: Object reference not set to an instance of an object.; INNER EXCEPTION: 
DATETIME: 1/16/2018 7:23:52 PM; METHOD: RetrieveMPFSWithPaging; ERROR: TRUE; EXCEPTION: Object reference not set to an instance of an object.; INNER EXCEPTION: ; STACKTRACE:    at EmediCodesWebApplication.Repository.MPFSRepository.RetrieveMPFSWithPaging(PagingModel oPager) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\Repository\MPFSRepository.cs:line 67
DATETIME: 1/16/2018 7:23:52 PM; ROUTE: api/MPFS/PageRecords; METHOD: GET; IP_ADDRESS: 127.0.0.1; EXCEPTION: Object reference not set to an instance of an object.; INNER EXCEPTION: 
DATETIME: 1/16/2018 7:23:52 PM; METHOD: RetrieveMPFSWithPaging; ERROR: TRUE; EXCEPTION: Object reference not set to an instance of an object.; INNER EXCEPTION: ; STACKTRACE:    at EmediCodesWebApplication.Repository.MPFSRepository.RetrieveMPFSWithPaging(PagingModel oPager) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\Repository\MPFSRepository.cs:line 67
DATETIME: 1/16/2018 7:23:52 PM; ROUTE: api/MPFS/PageRecords; METHOD: GET; IP_ADDRESS: 127.0.0.1; EXCEPTION: Object reference not set to an instance of an object.; INNER EXCEPTION: 
DATETIME: 1/16/2018 7:23:52 PM; METHOD: RetrieveMPFSWithPaging; ERROR: TRUE; EXCEPTION: Object reference not set to an instance of an object.; INNER EXCEPTION: ; STACKTRACE:    at EmediCodesWebApplication.Repository.MPFSRepository.RetrieveMPFSWithPaging(PagingModel oPager) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\Repository\MPFSRepository.cs:line 67
DATETIME: 1/16/2018 7:23:52 PM; ROUTE: api/MPFS/PageRecords; METHOD: GET; IP_ADDRESS: 127.0.0.1; EXCEPTION: Object reference not set to an instance of an object.; INNER EXCEPTION: 
DATETIME: 1/16/2018 7:23:52 PM; METHOD: RetrieveMPFSWithPaging; ERROR: TRUE; EXCEPTION: Object reference not set to an instance of an object.; INNER EXCEPTION: ; STACKTRACE:    at EmediCodesWebApplication.Repository.MPFSRepository.RetrieveMPFSWithPaging(PagingModel oPager) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\Repository\MPFSRepository.cs:line 67
DATETIME: 1/16/2018 7:23:52 PM; ROUTE: api/MPFS/PageRecords; METHOD: GET; IP_ADDRESS: 127.0.0.1; EXCEPTION: Object reference not set to an instance of an object.; INNER EXCEPTION: 
DATETIME: 1/16/2018 7:23:52 PM; METHOD: RetrieveMPFSWithPaging; ERROR: TRUE; EXCEPTION: Object reference not set to an instance of an object.; INNER EXCEPTION: ; STACKTRACE:    at EmediCodesWebApplication.Repository.MPFSRepository.RetrieveMPFSWithPaging(PagingModel oPager) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\Repository\MPFSRepository.cs:line 67
DATETIME: 1/16/2018 7:23:52 PM; ROUTE: api/MPFS/PageRecords; METHOD: GET; IP_ADDRESS: 127.0.0.1; EXCEPTION: Object reference not set to an instance of an object.; INNER EXCEPTION: 
DATETIME: 1/16/2018 7:23:52 PM; METHOD: RetrieveMPFSWithPaging; ERROR: TRUE; EXCEPTION: Object reference not set to an instance of an object.; INNER EXCEPTION: ; STACKTRACE:    at EmediCodesWebApplication.Repository.MPFSRepository.RetrieveMPFSWithPaging(PagingModel oPager) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\Repository\MPFSRepository.cs:line 67
DATETIME: 1/16/2018 7:23:52 PM; ROUTE: api/MPFS/PageRecords; METHOD: GET; IP_ADDRESS: 127.0.0.1; EXCEPTION: Object reference not set to an instance of an object.; INNER EXCEPTION: 
DATETIME: 1/16/2018 7:23:52 PM; METHOD: RetrieveMPFSWithPaging; ERROR: TRUE; EXCEPTION: Object reference not set to an instance of an object.; INNER EXCEPTION: ; STACKTRACE:    at EmediCodesWebApplication.Repository.MPFSRepository.RetrieveMPFSWithPaging(PagingModel oPager) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\Repository\MPFSRepository.cs:line 67
DATETIME: 1/16/2018 7:23:52 PM; ROUTE: api/MPFS/PageRecords; METHOD: GET; IP_ADDRESS: 127.0.0.1; EXCEPTION: Object reference not set to an instance of an object.; INNER EXCEPTION: 
DATETIME: 1/16/2018 7:23:52 PM; ROUTE: api/MPFS/PageRecords; METHOD: GET; IP_ADDRESS: 127.0.0.1
DATETIME: 1/16/2018 7:23:52 PM; METHOD: RetrieveMPFSWithPaging; ERROR: TRUE; EXCEPTION: Object reference not set to an instance of an object.; INNER EXCEPTION: ; STACKTRACE:    at EmediCodesWebApplication.Repository.MPFSRepository.RetrieveMPFSWithPaging(PagingModel oPager) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\Repository\MPFSRepository.cs:line 67
DATETIME: 1/16/2018 7:23:52 PM; ROUTE: api/MPFS/PageRecords; METHOD: GET; IP_ADDRESS: 127.0.0.1; EXCEPTION: Object reference not set to an instance of an object.; INNER EXCEPTION: 
DATETIME: 1/16/2018 7:23:52 PM; METHOD: RetrieveMPFSWithPaging; ERROR: TRUE; EXCEPTION: Object reference not set to an instance of an object.; INNER EXCEPTION: ; STACKTRACE:    at EmediCodesWebApplication.Repository.MPFSRepository.RetrieveMPFSWithPaging(PagingModel oPager) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\Repository\MPFSRepository.cs:line 67
DATETIME: 1/16/2018 7:23:52 PM; ROUTE: api/MPFS/PageRecords; METHOD: GET; IP_ADDRESS: 127.0.0.1; EXCEPTION: Object reference not set to an instance of an object.; INNER EXCEPTION: 
DATETIME: 1/16/2018 7:33:58 PM; ROUTE: api/Validator; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 1/16/2018 7:41:07 PM; ROUTE: api/Validator; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 1/16/2018 7:41:23 PM; METHOD: CheckCustomerSubscription; ERROR: TRUE; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: ; STACKTRACE:    at Stripe.Infrastructure.Requestor.ExecuteRequest(HttpRequestMessage requestMessage)
   at Stripe.StripeCustomerService.Get(String customerId, StripeRequestOptions requestOptions)
   at EmediCodesWebApplication.StripeConnector.StripeCustomersHandler.CheckCustomerSubscription(String stripeCustomerId) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\StripeConnector\StripeCustomersHandler.cs:line 156
DATETIME: 1/16/2018 7:41:23 PM; LOGGING EXCEPTION: The process cannot access the file 'C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\LogFile.txt' because it is being used by another process.; LOGGING INNER EXCEPTION: 
DATETIME: 1/16/2018 7:41:23 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: 
DATETIME: 1/16/2018 7:41:23 PM; ROUTE: api/Payments/{UserId}/FreeTrialPeriod; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: 
DATETIME: 1/16/2018 7:41:23 PM; METHOD: CheckFreeTrialPeriod; ERROR: TRUE; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: ; STACKTRACE:    at Stripe.Infrastructure.Requestor.ExecuteRequest(HttpRequestMessage requestMessage)
   at Stripe.StripeCustomerService.Get(String customerId, StripeRequestOptions requestOptions)
   at EmediCodesWebApplication.StripeConnector.StripeCustomersHandler.CheckFreeTrialPeriod(String sStripeCustomerId) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\StripeConnector\StripeCustomersHandler.cs:line 189
DATETIME: 1/16/2018 7:41:23 PM; METHOD: CheckCustomerSubscription; ERROR: TRUE; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: ; STACKTRACE:    at Stripe.Infrastructure.Requestor.ExecuteRequest(HttpRequestMessage requestMessage)
   at Stripe.StripeCustomerService.Get(String customerId, StripeRequestOptions requestOptions)
   at EmediCodesWebApplication.StripeConnector.StripeCustomersHandler.CheckCustomerSubscription(String stripeCustomerId) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\StripeConnector\StripeCustomersHandler.cs:line 156
DATETIME: 1/16/2018 7:41:24 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: 
DATETIME: 1/16/2018 7:41:45 PM; METHOD: CheckCustomerSubscription; ERROR: TRUE; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: ; STACKTRACE:    at Stripe.Infrastructure.Requestor.ExecuteRequest(HttpRequestMessage requestMessage)
   at Stripe.StripeCustomerService.Get(String customerId, StripeRequestOptions requestOptions)
   at EmediCodesWebApplication.StripeConnector.StripeCustomersHandler.CheckCustomerSubscription(String stripeCustomerId) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\StripeConnector\StripeCustomersHandler.cs:line 156
DATETIME: 1/16/2018 7:41:45 PM; METHOD: CheckFreeTrialPeriod; ERROR: TRUE; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: ; STACKTRACE:    at Stripe.Infrastructure.Requestor.ExecuteRequest(HttpRequestMessage requestMessage)
   at Stripe.StripeCustomerService.Get(String customerId, StripeRequestOptions requestOptions)
   at EmediCodesWebApplication.StripeConnector.StripeCustomersHandler.CheckFreeTrialPeriod(String sStripeCustomerId) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\StripeConnector\StripeCustomersHandler.cs:line 189
DATETIME: 1/16/2018 7:41:45 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: 
DATETIME: 1/16/2018 7:41:45 PM; ROUTE: api/Payments/{UserId}/FreeTrialPeriod; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: 
DATETIME: 1/16/2018 7:41:46 PM; METHOD: CheckCustomerSubscription; ERROR: TRUE; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: ; STACKTRACE:    at Stripe.Infrastructure.Requestor.ExecuteRequest(HttpRequestMessage requestMessage)
   at Stripe.StripeCustomerService.Get(String customerId, StripeRequestOptions requestOptions)
   at EmediCodesWebApplication.StripeConnector.StripeCustomersHandler.CheckCustomerSubscription(String stripeCustomerId) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\StripeConnector\StripeCustomersHandler.cs:line 156
DATETIME: 1/16/2018 7:41:46 PM; METHOD: CheckFreeTrialPeriod; ERROR: TRUE; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: ; STACKTRACE:    at Stripe.Infrastructure.Requestor.ExecuteRequest(HttpRequestMessage requestMessage)
   at Stripe.StripeCustomerService.Get(String customerId, StripeRequestOptions requestOptions)
   at EmediCodesWebApplication.StripeConnector.StripeCustomersHandler.CheckFreeTrialPeriod(String sStripeCustomerId) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\StripeConnector\StripeCustomersHandler.cs:line 189
DATETIME: 1/16/2018 7:41:46 PM; ROUTE: api/Payments/{UserId}/FreeTrialPeriod; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: 
DATETIME: 1/16/2018 7:41:52 PM; METHOD: CheckCustomerSubscription; ERROR: TRUE; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: ; STACKTRACE:    at Stripe.Infrastructure.Requestor.ExecuteRequest(HttpRequestMessage requestMessage)
   at Stripe.StripeCustomerService.Get(String customerId, StripeRequestOptions requestOptions)
   at EmediCodesWebApplication.StripeConnector.StripeCustomersHandler.CheckCustomerSubscription(String stripeCustomerId) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\StripeConnector\StripeCustomersHandler.cs:line 156
DATETIME: 1/16/2018 7:41:52 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: 
DATETIME: 1/16/2018 7:41:52 PM; METHOD: CheckFreeTrialPeriod; ERROR: TRUE; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: ; STACKTRACE:    at Stripe.Infrastructure.Requestor.ExecuteRequest(HttpRequestMessage requestMessage)
   at Stripe.StripeCustomerService.Get(String customerId, StripeRequestOptions requestOptions)
   at EmediCodesWebApplication.StripeConnector.StripeCustomersHandler.CheckFreeTrialPeriod(String sStripeCustomerId) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\StripeConnector\StripeCustomersHandler.cs:line 189
DATETIME: 1/16/2018 7:41:52 PM; ROUTE: api/Payments/{UserId}/FreeTrialPeriod; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: 
DATETIME: 1/16/2018 7:41:52 PM; METHOD: CheckCustomerSubscription; ERROR: TRUE; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: ; STACKTRACE:    at Stripe.Infrastructure.Requestor.ExecuteRequest(HttpRequestMessage requestMessage)
   at Stripe.StripeCustomerService.Get(String customerId, StripeRequestOptions requestOptions)
   at EmediCodesWebApplication.StripeConnector.StripeCustomersHandler.CheckCustomerSubscription(String stripeCustomerId) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\StripeConnector\StripeCustomersHandler.cs:line 156
DATETIME: 1/16/2018 7:41:52 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: 
DATETIME: 1/16/2018 7:41:53 PM; METHOD: CheckFreeTrialPeriod; ERROR: TRUE; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: ; STACKTRACE:    at Stripe.Infrastructure.Requestor.ExecuteRequest(HttpRequestMessage requestMessage)
   at Stripe.StripeCustomerService.Get(String customerId, StripeRequestOptions requestOptions)
   at EmediCodesWebApplication.StripeConnector.StripeCustomersHandler.CheckFreeTrialPeriod(String sStripeCustomerId) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\StripeConnector\StripeCustomersHandler.cs:line 189
DATETIME: 1/16/2018 7:41:53 PM; METHOD: CheckFreeTrialPeriod; ERROR: TRUE; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: ; STACKTRACE:    at Stripe.Infrastructure.Requestor.ExecuteRequest(HttpRequestMessage requestMessage)
   at Stripe.StripeCustomerService.Get(String customerId, StripeRequestOptions requestOptions)
   at EmediCodesWebApplication.StripeConnector.StripeCustomersHandler.CheckFreeTrialPeriod(String sStripeCustomerId) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\StripeConnector\StripeCustomersHandler.cs:line 189
DATETIME: 1/16/2018 7:41:53 PM; ROUTE: api/Payments/{UserId}/FreeTrialPeriod; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: 
DATETIME: 1/16/2018 7:41:53 PM; METHOD: CheckCustomerSubscription; ERROR: TRUE; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: ; STACKTRACE:    at Stripe.Infrastructure.Requestor.ExecuteRequest(HttpRequestMessage requestMessage)
   at Stripe.StripeCustomerService.Get(String customerId, StripeRequestOptions requestOptions)
   at EmediCodesWebApplication.StripeConnector.StripeCustomersHandler.CheckCustomerSubscription(String stripeCustomerId) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\StripeConnector\StripeCustomersHandler.cs:line 156
DATETIME: 1/16/2018 7:41:53 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: 
DATETIME: 1/16/2018 7:41:56 PM; METHOD: CheckCustomerSubscription; ERROR: TRUE; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: ; STACKTRACE:    at Stripe.Infrastructure.Requestor.ExecuteRequest(HttpRequestMessage requestMessage)
   at Stripe.StripeCustomerService.Get(String customerId, StripeRequestOptions requestOptions)
   at EmediCodesWebApplication.StripeConnector.StripeCustomersHandler.CheckCustomerSubscription(String stripeCustomerId) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\StripeConnector\StripeCustomersHandler.cs:line 156
DATETIME: 1/16/2018 7:41:56 PM; METHOD: CheckCustomerSubscription; ERROR: TRUE; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: ; STACKTRACE:    at Stripe.Infrastructure.Requestor.ExecuteRequest(HttpRequestMessage requestMessage)
   at Stripe.StripeCustomerService.Get(String customerId, StripeRequestOptions requestOptions)
   at EmediCodesWebApplication.StripeConnector.StripeCustomersHandler.CheckCustomerSubscription(String stripeCustomerId) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\StripeConnector\StripeCustomersHandler.cs:line 156
DATETIME: 1/16/2018 7:41:57 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: 
DATETIME: 1/16/2018 7:41:57 PM; LOGGING EXCEPTION: The process cannot access the file 'C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\LogFile.txt' because it is being used by another process.; LOGGING INNER EXCEPTION: 
DATETIME: 1/16/2018 7:41:57 PM; LOGGING EXCEPTION: The process cannot access the file 'C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\LogFile.txt' because it is being used by another process.; LOGGING INNER EXCEPTION: 
DATETIME: 1/16/2018 7:41:57 PM; ROUTE: api/Payments/{UserId}/FreeTrialPeriod; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: 
DATETIME: 1/16/2018 7:41:57 PM; METHOD: CheckFreeTrialPeriod; ERROR: TRUE; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: ; STACKTRACE:    at Stripe.Infrastructure.Requestor.ExecuteRequest(HttpRequestMessage requestMessage)
   at Stripe.StripeCustomerService.Get(String customerId, StripeRequestOptions requestOptions)
   at EmediCodesWebApplication.StripeConnector.StripeCustomersHandler.CheckFreeTrialPeriod(String sStripeCustomerId) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\StripeConnector\StripeCustomersHandler.cs:line 189
DATETIME: 1/16/2018 7:41:57 PM; ROUTE: api/Payments/{UserId}/FreeTrialPeriod; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: 
DATETIME: 1/16/2018 7:44:05 PM; ROUTE: api/Validator; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 1/16/2018 7:44:05 PM; ROUTE: api/MPFS/Count; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 1/16/2018 7:44:06 PM; METHOD: CheckCustomerSubscription; ERROR: TRUE; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: ; STACKTRACE:    at Stripe.Infrastructure.Requestor.ExecuteRequest(HttpRequestMessage requestMessage)
   at Stripe.StripeCustomerService.Get(String customerId, StripeRequestOptions requestOptions)
   at EmediCodesWebApplication.StripeConnector.StripeCustomersHandler.CheckCustomerSubscription(String stripeCustomerId) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\StripeConnector\StripeCustomersHandler.cs:line 156
DATETIME: 1/16/2018 7:44:06 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: 
DATETIME: 1/16/2018 7:44:09 PM; ROUTE: api/MPFS/PageRecords; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 1/16/2018 7:45:28 PM; ROUTE: api/MPFS/PageRecords; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 1/16/2018 7:45:30 PM; ROUTE: api/MPFS/PageRecords; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 1/16/2018 7:45:32 PM; ROUTE: api/MPFS/PageRecords; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 1/16/2018 8:52:55 PM; ROUTE: api/MPFS/PageRecords; METHOD: GET; IP_ADDRESS: ::1
DATETIME: 1/16/2018 8:53:00 PM; METHOD: CheckCustomerSubscription; ERROR: TRUE; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: ; STACKTRACE:    at Stripe.Infrastructure.Requestor.ExecuteRequest(HttpRequestMessage requestMessage)
   at Stripe.StripeCustomerService.Get(String customerId, StripeRequestOptions requestOptions)
   at EmediCodesWebApplication.StripeConnector.StripeCustomersHandler.CheckCustomerSubscription(String stripeCustomerId) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\StripeConnector\StripeCustomersHandler.cs:line 156
DATETIME: 1/16/2018 8:53:00 PM; ROUTE: api/Payments/{UserId}/CheckSubscription; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: 
DATETIME: 1/16/2018 8:53:00 PM; LOGGING EXCEPTION: The process cannot access the file 'C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\LogFile.txt' because it is being used by another process.; LOGGING INNER EXCEPTION: 
DATETIME: 1/16/2018 8:53:00 PM; ROUTE: api/Payments/{UserId}/FreeTrialPeriod; METHOD: POST; IP_ADDRESS: ::1; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: 
DATETIME: 1/16/2018 8:53:01 PM; METHOD: CheckFreeTrialPeriod; ERROR: TRUE; EXCEPTION: No such customer: cus_By47VNLjHM6g48; a similar object exists in test mode, but a live mode key was used to make this request.; INNER EXCEPTION: ; STACKTRACE:    at Stripe.Infrastructure.Requestor.ExecuteRequest(HttpRequestMessage requestMessage)
   at Stripe.StripeCustomerService.Get(String customerId, StripeRequestOptions requestOptions)
   at EmediCodesWebApplication.StripeConnector.StripeCustomersHandler.CheckFreeTrialPeriod(String sStripeCustomerId) in C:\VSCode\EmediCodesWebApplication\EmediCodesWebApplication\StripeConnector\StripeCustomersHandler.cs:line 189
